GIORNO,DATA,REGIONE,POSITIVI,DIMESSI,DECEDUTI,CASI TOTALI,Rt,P.TamponiPos,P.PostiNorm.,P.Posti.ICU,,V-1,V-7,V-1,V-7,V-1,V-7,V-1,V-7,M-7,V-1,V-7,V-1,V-7,V-1,V-7
309,29/12/2020,FRIULI VENEZIA GIULIA,11777,34958,1612,48347,"0,67","6,75%","14,17%","23,74%",,-335,"-318,00",807,"1277,86",21,"60,14",493,"1020,00","0,76","0,78%","-3,04%","2,29%","-2,61%","-3,15%","-2,51%"
309,29/12/2020,LAZIO,74685,81636,3630,159951,"0,85","10,88%","14,27%","23,92%",,-1385,"-1137,00",2549,"4499,14",54,"111,57",1218,"3473,71","0,66","0,53%","-4,62%","-0,21%","-3,48%","0,62%","0,99%"
309,29/12/2020,LIGURIA,5759,50956,2867,59582,"0,57","7,54%","13,89%","24,64%",,71,"-54,14",219,"660,29",15,"24,00",305,"630,14","0,54","-0,39%","-4,37%","0,93%","-4,70%","-2,24%","-0,44%"
309,29/12/2020,LOMBARDIA,54418,393995,24958,473371,"0,59","7,26%","14,25%","25,90%",,-347,"-3437,57",1141,"6499,29",49,"155,00",843,"3216,71","0,55","-1,54%","-8,77%","-1,12%","-7,55%","-3,18%","-1,57%"
309,29/12/2020,MARCHE,10129,28661,1546,40336,"0,85","12,01%","0,00%","0,00%",,392,"455,71",105,"471,29",11,"25,29",508,"952,29","0,64","0,94%","-1,62%","0,43%","-4,23%","-0,60%","1,15%"
309,29/12/2020,MOLISE,2214,3996,186,6396,"0,38","1,74%","0,00%","0,00%",,-109,"-63,57",114,"118,00",2,"5,00",7,"59,43","0,65","-0,45%","-2,71%","0,00%","-1,47%","-9,93%","-4,86%"
309,29/12/2020,BOLZANO,10678,17607,729,29014,"0,86","8,29%","0,00%","0,00%",,71,"490,00",13,"-225,43",7,"14,29",91,"278,86","0,64","-3,16%","-7,70%","2,00%","0,14%","-2,72%","0,08%"
309,29/12/2020,TRENTO,1760,18637,926,21323,"0,60","9,98%","0,00%","0,00%",,-61,"7,00",224,"367,43",12,"26,57",175,"401,00","0,65","1,03%","-2,57%","1,11%","-8,57%","-3,05%","0,63%"
309,29/12/2020,PIEMONTE,29383,158172,7860,195415,"0,38","11,00%","0,00%","0,00%",,-920,"-2793,14",1704,"4493,00",56,"92,00",840,"1791,86","0,28","-0,22%","-8,75%","-1,43%","-6,94%","0,36%","-1,54%"
309,29/12/2020,PUGLIA,52833,32572,2428,87833,"1,04","7,75%","0,00%","0,00%",,-324,"-454,14",1039,"2323,00",34,"90,43",749,"1959,29","1,18","-0,78%","-4,94%","-0,53%","-7,91%","-7,81%","-5,53%"
309,29/12/2020,SARDEGNA,16258,13421,738,30417,"1,55","4,66%","0,00%","0,00%",,-86,"12,14",195,"464,00",7,"27,86",116,"504,00","1,45","0,06%","-4,37%","0,48%","-2,20%","-5,29%","-3,17%"
309,29/12/2020,SICILIA,33409,55500,2352,91261,"0,88","11,30%","0,00%","0,00%",,163,"75,00",806,"2032,86",26,"71,00",995,"2178,86","0,80","0,72%","-2,14%","-0,72%","-3,50%","-0,12%","0,61%"
309,29/12/2020,TOSCANA,10015,105589,3632,119236,"0,54","3,47%","0,12%","0,71%",,-269,"-781,00",525,"1645,86",15,"54,29",271,"919,14","0,47","-0,22%","-2,34%","-1,26%","-5,45%","-1,45%","-1,81%"
309,29/12/2020,UMBRIA,3568,24132,613,28313,"0,71","4,40%","0,12%","0,71%",,10,"19,00",148,"305,00",3,"13,00",161,"337,00","0,60","-0,61%","-2,69%","2,84%","-3,04%","-8,81%","-2,48%"
309,29/12/2020,VA.AOSTA,413,6439,378,7230,"0,79","0,00%","0,12%","0,71%",,-81,"-21,57",67,"83,86",2,"4,86",-12,"67,14","0,67","-9,69%","-9,57%","-15,00%","-14,29%","-25,96%","-11,51%"
309,29/12/2020,VENETO,90365,149426,6298,246089,"0,86","16,97%","0,24%","1,42%",,-577,"-3192,57",3041,"12123,43",191,"299,71",2655,"9230,57","1,29","-0,30%","-5,65%","1,10%","-3,87%","-8,68%","-4,77%"
310,30/12/2020,ABRUZZO,11036,22616,1206,34858,"0,46","6,86%","0,24%","1,42%",,-236,"-551,86",493,"882,71",21,"31,00",278,"361,86","0,41","-1,29%","-5,87%","-1,06%","-2,72%","3,50%","-0,12%"
310,30/12/2020,BASILICATA,5995,4429,255,10679,"0,97","8,52%","0,24%","1,42%",,41,"38,29",65,"126,71",7,"11,00",113,"176,00","0,83","1,21%","-3,73%","-2,27%","-3,73%","-1,14%","-2,07%"
310,30/12/2020,CALABRIA,8731,14319,468,23518,"1,06","13,96%","0,49%","1,42%",,196,"160,43",249,"627,14",4,"16,00",449,"803,57","0,84","0,00%","-5,18%","0,66%","-2,54%","8,15%","1,00%"
310,30/12/2020,CAMPANIA,77611,107696,2812,188119,"0,58","7,76%","0,98%","1,42%",,-880,"-1902,14",1763,"3725,43",47,"98,71",930,"1922,00","0,50","-0,99%","-6,22%","0,81%","-1,89%","-1,37%","-0,18%"
310,30/12/2020,EMILIA ROMAGNA,56057,105656,7683,169396,"0,77","7,77%","0,86%","3,55%",,-755,"-1501,29",2113,"4958,14",69,"186,86",1427,"3643,71","0,76","0,70%","-6,48%","1,19%","-1,76%","3,14%","-6,71%"
310,30/12/2020,FRIULI VENEZIA GIULIA,11647,35876,1627,49150,"0,76","10,13%","0,98%","5,67%",,-130,"-358,29",918,"1657,86",15,"56,86",803,"1356,43","0,74","-1,10%","-4,51%","-0,57%","-3,43%","3,37%","0,52%"
310,30/12/2020,LAZIO,74463,83125,3696,161284,"0,91","9,75%","1,34%","7,09%",,-222,"-1182,00",1489,"4587,57",66,"140,14",1333,"3545,71","0,72","-0,72%","-5,38%","-0,21%","-4,06%","-1,13%","-0,48%"
310,30/12/2020,LIGURIA,5628,51489,2880,59997,"0,63","7,10%","2,57%","7,80%",,-131,"-106,71",533,"866,57",13,"28,29",415,"788,14","0,55","0,06%","-4,48%","0,00%","-4,63%","-0,45%","-1,07%"
310,30/12/2020,LOMBARDIA,52996,397010,25038,475044,"0,59","7,01%","3,06%","9,22%",,-1422,"-3824,86",3015,"7048,57",80,"173,86",1673,"3397,57","0,56","-0,17%","-7,97%","-1,36%","-8,12%","-0,26%","-1,90%"
310,30/12/2020,MARCHE,10572,28792,1557,40921,"0,97","8,00%","3,67%","10,64%",,443,"754,00",131,"380,29",11,"27,43",585,"1161,71","0,70","0,26%","-2,03%","0,43%","-4,05%","-4,02%","-2,84%"
310,30/12/2020,MOLISE,2061,4191,188,6440,"0,43","5,34%","4,40%","14,89%",,-153,"-196,43",195,"255,86",2,"5,43",44,"64,86","0,57","-1,36%","-4,07%","5,13%","2,56%","3,60%","-1,51%"
310,30/12/2020,BOLZANO,10602,17901,731,29234,"1,47","9,33%","6,60%","14,89%",,-76,"215,71",294,"152,00",2,"11,71",220,"379,43","0,74","5,95%","-1,35%","0,00%","0,00%","1,04%","0,62%"
310,30/12/2020,TRENTO,1713,18874,933,21520,"0,67","7,45%","8,44%","14,89%",,-47,"-46,71",237,"465,71",7,"25,71",197,"444,71","0,62","0,00%","-2,91%","-1,11%","-9,68%","-2,53%","-2,29%"
310,30/12/2020,PIEMONTE,28959,159609,7893,196461,"0,40","11,66%","9,17%","17,02%",,-424,"-2131,14",1437,"4157,71",33,"94,43",1046,"2121,00","0,32","-1,24%","-9,07%","-0,64%","-7,01%","0,67%","-1,05%"
310,30/12/2020,PUGLIA,52740,34112,2451,89303,"1,03","13,22%","11,25%","20,57%",,-93,"-528,29",1540,"2999,57",23,"86,86",1470,"2558,14","1,13","0,86%","-4,41%","-1,41%","-8,16%","5,47%","-0,66%"
310,30/12/2020,SARDEGNA,16325,13677,743,30745,"1,50","7,21%","11,86%","24,82%",,67,"28,29",256,"548,71",5,"25,14",328,"602,14","1,47","-0,12%","-4,10%","-0,48%","-2,47%","2,55%","-0,76%"
310,30/12/2020,SICILIA,33387,56577,2381,92345,"0,92","12,76%","12,96%","29,79%",,-22,"85,43",1077,"2341,29",29,"76,00",1084,"2502,71","0,83","-0,20%","-2,47%","-0,36%","-3,64%","1,46%","1,68%"
310,30/12/2020,TOSCANA,9737,106304,3655,119696,"0,57","4,09%","12,84%","30,50%",,-278,"-827,57",715,"1761,00",23,"57,57",460,"991,00","0,49","-0,20%","-2,40%","0,54%","-4,62%","0,62%","-1,27%"
310,30/12/2020,UMBRIA,3706,24336,618,28660,"0,83","11,11%","15,04%","31,21%",,138,"134,43",204,"378,29",5,"13,14",347,"525,86","0,65","-0,86%","-3,82%","4,26%","1,01%","6,71%","3,27%"
310,30/12/2020,VA.AOSTA,406,6459,379,7244,"0,83","4,90%","17,60%","32,62%",,-7,"-25,14",20,"78,86",1,"4,57",14,"58,29","0,71","-0,44%","-9,19%","5,00%","-7,86%","4,90%","-6,61%"
310,30/12/2020,VENETO,90023,152642,6410,249075,"0,77","16,73%","18,22%","32,62%",,-342,"-1634,14",3216,"10229,43",112,"317,00",2986,"8912,29","1,15","0,55%","-5,15%","-0,80%","-4,80%","-0,25%","-5,08%"
311,31/12/2020,ABRUZZO,11073,23028,1213,35314,"0,55","10,58%","19,44%","31,21%",,37,"-426,14",412,"1040,43",7,"29,86",456,"644,14","0,44","-0,14%","-4,87%","-0,53%","-3,17%","3,72%","2,70%"
311,31/12/2020,BASILICATA,6051,4519,256,10826,"1,04","10,86%","20,29%","32,62%",,56,"78,86",90,"171,14",1,"9,00",147,"259,00","0,87","0,00%","-3,17%","0,00%","-2,92%","2,33%","0,03%"
311,31/12/2020,CALABRIA,8817,14631,472,23920,"1,15","12,78%","21,15%","33,33%",,86,"181,00",312,"738,29",4,"15,00",402,"934,29","0,91","-1,53%","-5,85%","0,66%","-1,60%","-1,18%","-0,95%"
311,31/12/2020,CAMPANIA,77255,109574,2844,189673,"0,63","8,18%","21,52%","30,50%",,-356,"-1864,71",1878,"4464,43",32,"104,86",1554,"2704,57","0,52","-0,70%","-6,29%","1,77%","-0,37%","0,42%","-0,12%"
311,31/12/2020,EMILIA ROMAGNA,57346,106428,7738,171512,"0,83","13,45%","21,15%","31,91%",,1289,"-219,00",772,"4316,00",55,"184,29",2116,"4281,29","0,76","-0,20%","-6,45%","0,40%","-2,06%","5,68%","-1,43%"
311,31/12/2020,FRIULI VENEZIA GIULIA,11798,36587,1642,50027,"0,78","10,61%","20,90%","33,33%",,151,"-163,86",711,"1870,57",15,"53,57",877,"1760,29","0,74","0,31%","-4,79%","1,71%","-2,04%","0,49%","0,53%"
311,31/12/2020,LAZIO,75173,84109,3769,163051,"0,95","10,84%","20,17%","34,04%",,710,"-426,57",984,"4274,14",73,"168,71",1767,"4016,29","0,78","-0,30%","-5,84%","0,00%","-4,17%","1,09%","0,48%"
311,31/12/2020,LIGURIA,5620,51958,2891,60469,"0,69","11,37%","20,42%","31,21%",,-8,"-66,43",469,"1018,29",11,"30,71",472,"982,57","0,57","-1,01%","-5,36%","0,93%","-3,77%","4,27%","2,59%"
311,31/12/2020,LOMBARDIA,54623,399157,25123,478903,"0,65","11,74%","19,44%","31,91%",,1627,"-1728,57",2147,"7126,00",85,"195,14",3859,"5592,57","0,58","-1,76%","-8,41%","0,64%","-7,12%","4,74%","2,34%"
311,31/12/2020,MARCHE,11178,28875,1571,41624,"1,14","12,59%","19,44%","32,62%",,606,"1108,14",83,"308,00",14,"31,86",703,"1448,00","0,79","0,17%","-2,47%","0,00%","-3,68%","4,60%","1,01%"
311,31/12/2020,MOLISE,1912,4425,191,6528,"0,41","9,13%","19,19%","29,08%",,-149,"-294,86",234,"406,43",3,"6,57",88,"118,14","0,50","-0,90%","-4,78%","0,00%","1,47%","3,79%","2,14%"
311,31/12/2020,BOLZANO,10669,18086,739,29494,"3,79","14,74%","18,95%","29,08%",,67,"59,57",185,"428,86",8,"14,71",260,"503,14","1,19","-1,67%","-2,81%","4,00%","2,43%","5,41%","5,00%"
311,31/12/2020,TRENTO,1862,19036,942,21840,"0,78","11,29%","18,83%","26,95%",,149,"85,71",162,"487,14",9,"26,86",320,"599,71","0,62","0,00%","-3,74%","-3,33%","-11,90%","3,84%","1,27%"
311,31/12/2020,PIEMONTE,28257,161649,7922,197828,"0,43","15,83%","17,85%","27,66%",,-702,"-1888,43",2040,"4519,71",29,"95,57",1367,"2726,86","0,35","-1,06%","-9,24%","-0,32%","-6,82%","4,17%","2,52%"
311,31/12/2020,PUGLIA,53002,35490,2472,90964,"1,02","15,33%","16,75%","27,66%",,262,"-247,86",1378,"3485,86",21,"81,00",1661,"3319,00","1,10","-0,19%","-4,84%","0,18%","-6,85%","2,11%","0,95%"
311,31/12/2020,SARDEGNA,16453,13913,747,31113,"1,47","10,27%","15,77%","27,66%",,128,"93,71",236,"619,14",4,"22,14",368,"735,00","1,48","-0,62%","-4,49%","0,96%","-1,99%","3,06%","1,98%"
311,31/12/2020,SICILIA,33868,57364,2412,93644,"0,96","17,78%","15,53%","26,95%",,481,"496,71",787,"2398,86",31,"82,29",1299,"2977,86","0,85","-0,40%","-3,04%","0,60%","-3,02%","5,02%","5,66%"
311,31/12/2020,TOSCANA,9678,106977,3673,120328,"0,62","5,57%","15,53%","26,24%",,-59,"-702,14",673,"1868,86",18,"58,29",632,"1225,00","0,52","-0,62%","-2,75%","-1,80%","-6,27%","1,47%","0,10%"
311,31/12/2020,UMBRIA,3777,24559,624,28960,"0,91","8,25%","14,91%","26,24%",,71,"168,86",223,"469,00",6,"14,43",300,"652,29","0,70","0,37%","-3,86%","0,00%","0,61%","-2,87%","-0,05%"
311,31/12/2020,VA.AOSTA,411,6483,379,7273,"0,86","14,01%","14,18%","23,40%",,5,"-17,86",24,"79,71",0,"3,43",29,"65,29","0,75","1,32%","-7,43%","0,00%","-6,43%","9,11%","2,52%"
311,31/12/2020,VENETO,91073,156263,6539,253875,"0,72","19,85%","13,57%","21,99%",,1050,"1265,71",3621,"8655,86",129,"348,86",4800,"10270,43","1,01","-0,22%","-5,42%","0,30%","-4,57%","3,12%","-2,40%"
312,01/01/2021,ABRUZZO,11373,23132,1218,35723,"0,60","11,88%","13,33%","22,70%",,300,"-55,57",104,"898,14",5,"26,86",409,"869,43","0,46","0,34%","-4,47%","1,59%","-2,04%","1,30%","3,43%"
312,01/01/2021,BASILICATA,6141,4585,256,10982,"1,12","16,17%","13,20%","21,28%",,90,"142,43",66,"189,43",0,"6,71",156,"338,57","0,92","-1,45%","-4,55%","1,14%","-1,46%","5,31%","4,18%"
312,01/01/2021,CALABRIA,8863,14923,479,24265,"1,17","18,13%","13,81%","20,57%",,46,"179,29",292,"799,57",7,"16,57",345,"995,43","0,97","-1,10%","-6,26%","0,00%","-1,03%","5,35%","3,48%"
312,01/01/2021,CAMPANIA,78328,110215,2864,191407,"0,68","8,48%","13,08%","15,60%",,1073,"-474,71",641,"3941,14",20,"97,14",1734,"3563,57","0,56","0,75%","-5,20%","-1,45%","-1,77%","0,30%","-0,15%"
312,01/01/2021,EMILIA ROMAGNA,56787,109546,7808,174141,"0,85","23,12%","11,86%","14,18%",,-559,"-464,71",3118,"5628,86",70,"196,00",2629,"5360,14","0,78","0,23%","-5,88%","-0,26%","-2,94%","9,67%","7,73%"
312,01/01/2021,FRIULI VENEZIA GIULIA,11753,37320,1669,50742,"0,83","10,11%","12,22%","13,48%",,-45,"-161,57",733,"2083,71",27,"61,29",715,"1983,43","0,74","0,16%","-5,64%","0,57%","-2,37%","-0,50%","0,01%"
312,01/01/2021,LAZIO,76361,84811,3792,164964,"0,97","13,21%","11,49%","13,48%",,1188,"720,43",702,"3732,29",23,"148,43",1913,"4601,14","0,83","-0,58%","-6,77%","0,21%","-4,29%","2,37%","2,43%"
312,01/01/2021,LIGURIA,5597,52386,2898,60881,"0,75","11,75%","11,61%","12,77%",,-23,"-79,14",428,"1171,14",7,"29,71",412,"1121,71","0,60","-1,68%","-7,11%","-0,93%","-4,76%","0,39%","2,84%"
312,01/01/2021,LOMBARDIA,55312,401444,25203,481959,"0,69","12,00%","11,12%","12,06%",,689,"-554,14",2287,"7262,57",80,"215,00",3056,"6923,43","0,60","-0,83%","-8,18%","-0,16%","-6,78%","0,26%","2,22%"
312,01/01/2021,MARCHE,11739,28997,1581,42317,"1,36","13,76%","11,00%","11,35%",,561,"1358,86",122,"320,00",10,"32,57",693,"1711,43","0,90","0,77%","-2,85%","-0,43%","-4,41%","1,17%","1,49%"
312,01/01/2021,MOLISE,1723,4719,192,6634,"0,43","9,75%","9,78%","12,06%",,-189,"-402,00",294,"580,29",1,"5,71",106,"184,00","0,46","-2,26%","-6,85%","2,56%","2,20%","0,62%","3,09%"
312,01/01/2021,BOLZANO,10793,18229,742,29764,"3,72","12,33%","9,41%","11,35%",,124,"150,86",143,"460,14",3,"13,29",270,"624,29","1,64","0,00%","-3,35%","1,00%","2,57%","-2,41%","2,11%"
312,01/01/2021,TRENTO,1899,19182,952,22033,"0,88","6,92%","8,31%","11,35%",,37,"105,29",146,"488,57",10,"28,29",193,"622,14","0,66","-3,08%","-8,81%","-3,33%","-13,49%","-4,37%","-3,35%"
312,01/01/2021,PIEMONTE,26529,164397,7960,198886,"0,46","18,28%","7,33%","9,22%",,-1728,"-2906,71",2748,"5800,00",38,"104,29",1058,"2997,57","0,38","-1,91%","-10,50%","-0,96%","-6,96%","2,45%","4,41%"
312,01/01/2021,PUGLIA,53913,35965,2481,92359,"1,01","19,80%","7,33%","9,22%",,911,"616,86",475,"3076,57",9,"65,57",1395,"3759,00","1,07","-0,39%","-5,57%","1,41%","-4,52%","4,47%","4,51%"
312,01/01/2021,SARDEGNA,16679,14048,751,31478,"1,43","11,05%","7,09%","9,22%",,226,"268,43",135,"583,71",4,"19,00",365,"871,14","1,49","-0,44%","-4,83%","-1,92%","-3,85%","0,78%","2,70%"
312,01/01/2021,SICILIA,34347,57979,2440,94766,"1,00","14,97%","6,85%","9,22%",,479,"816,43",615,"2318,14",28,"84,00",1122,"3218,57","0,89","0,10%","-3,28%","0,60%","-2,39%","-2,81%","2,30%"
312,01/01/2021,TOSCANA,9836,107381,3700,120917,"0,63","6,03%","6,85%","7,80%",,158,"-339,43",404,"1693,86",27,"65,00",589,"1419,43","0,55","-0,56%","-3,16%","-1,26%","-6,94%","0,47%","0,50%"
312,01/01/2021,UMBRIA,3804,24759,625,29188,"0,97","8,72%","6,72%","6,38%",,27,"159,00",200,"536,86",1,"11,43",228,"707,29","0,75","-0,61%","-4,86%","1,42%","1,22%","0,47%","0,68%"
312,01/01/2021,VA.AOSTA,408,6501,381,7290,"0,90","11,81%","5,75%","6,38%",,-3,"-18,00",18,"73,43",2,"4,00",17,"59,43","0,79","0,00%","-6,42%","-5,00%","-9,29%","-2,20%","0,19%"
312,01/01/2021,VENETO,92582,159469,6629,258680,"0,76","22,25%","5,75%","4,26%",,1509,"2032,29",3206,"9288,29",90,"342,29",4805,"11662,86","0,92","-0,68%","-6,30%","1,10%","-3,97%","2,40%","2,01%"
313,02/01/2021,ABRUZZO,11251,23266,1229,35746,"0,61","10,60%","5,50%","4,26%",,-122,"-87,00",134,"768,29",11,"29,00",23,"710,29","0,49","0,54%","-4,20%","-0,53%","-2,65%","-1,28%","2,34%"
313,02/01/2021,BASILICATA,6142,4618,261,11021,"1,19","20,21%","5,13%","4,26%",,1,"117,43",33,"172,86",5,"8,86",39,"299,14","0,98","2,42%","-2,59%","-2,27%","-2,76%","4,04%","7,70%"
313,02/01/2021,CALABRIA,8816,15142,482,24440,"1,20","16,46%","4,89%","2,84%",,-47,"95,86",219,"785,00",3,"14,57",175,"895,43","1,04","0,11%","-5,57%","0,66%","-0,47%","-1,67%","1,70%"
313,02/01/2021,CAMPANIA,78015,110891,2893,191799,"0,69","12,22%","5,01%","2,84%",,-313,"-423,71",676,"3429,86",29,"95,43",392,"3101,57","0,59","-0,09%","-5,08%","-0,81%","-2,53%","3,74%","3,04%"
313,02/01/2021,EMILIA ROMAGNA,58506,109818,7846,176170,"0,90","38,53%","4,40%","2,84%",,1719,"1080,14",272,"4545,86",38,"173,71",2029,"5799,71","0,80","0,10%","-5,78%","-0,26%","-3,42%","15,42%","21,99%"
313,02/01/2021,FRIULI VENEZIA GIULIA,11847,37567,1687,51101,"0,86","13,51%","3,18%","0,71%",,94,"-27,86",247,"1799,57",18,"59,57",359,"1831,29","0,76","0,39%","-6,41%","0,00%","-3,10%","3,40%","3,20%"
313,02/01/2021,LAZIO,76448,85975,3816,166239,"0,98","13,16%","3,06%","1,42%",,87,"785,43",1164,"3611,71",24,"129,14",1275,"4526,29","0,88","0,62%","-6,40%","1,06%","-3,56%","-0,05%","2,01%"
313,02/01/2021,LIGURIA,5702,52475,2907,61084,"0,83","16,05%","3,06%","1,42%",,105,"21,57",89,"976,43",9,"29,71",203,"1027,71","0,65","0,56%","-6,76%","1,39%","-3,37%","4,29%","5,77%"
313,02/01/2021,LOMBARDIA,56010,402070,25281,483361,"0,71","11,92%","3,06%","1,42%",,698,"659,86",626,"5742,71",78,"226,86",1402,"6629,43","0,62","-0,58%","-7,94%","0,32%","-6,15%","-0,08%","1,94%"
313,02/01/2021,MARCHE,11787,29221,1594,42602,"1,61","13,63%","2,93%","1,42%",,48,"1099,43",224,"420,86",13,"35,29",285,"1555,57","1,04","0,00%","-3,86%","1,72%","-2,82%","-0,13%","1,05%"
313,02/01/2021,MOLISE,1739,4722,194,6655,"0,41","8,90%","3,06%","1,42%",,16,"-302,57",3,"462,57",2,"5,86",21,"165,86","0,43","2,26%","-4,33%","-5,13%","-3,30%","-0,85%","1,97%"
313,02/01/2021,BOLZANO,10838,18266,746,29850,"4,11","11,89%","3,06%","1,42%",,45,"157,00",37,"382,29",4,"13,29",86,"552,57","2,15","3,16%","-0,72%","-3,00%","-1,86%","-0,43%","1,21%"
313,02/01/2021,TRENTO,1982,19209,958,22149,"0,97","20,03%","2,08%","1,42%",,83,"151,71",27,"391,43",6,"25,57",116,"568,71","0,72","1,20%","-9,15%","2,22%","-9,68%","13,11%","8,12%"
313,02/01/2021,PIEMONTE,24197,167151,7971,199319,"0,46","19,07%","1,96%","1,42%",,-2332,"-4187,29",2754,"6742,14",11,"86,14",433,"2641,00","0,40","-0,12%","-10,11%","-0,32%","-6,76%","0,78%","4,68%"
313,02/01/2021,PUGLIA,53812,36400,2491,92703,"1,00","17,02%","1,83%","1,42%",,-101,"512,71",435,"2610,57",10,"53,29",344,"3176,57","1,04","0,75%","-5,12%","0,35%","-3,59%","-2,78%","2,55%"
313,02/01/2021,SARDEGNA,16672,14240,755,31667,"1,35","12,63%","1,83%","1,42%",,-7,"222,57",192,"590,71",4,"15,71",189,"829,00","1,48","0,00%","-4,89%","-0,48%","-4,19%","1,59%","3,48%"
313,02/01/2021,SICILIA,34950,58082,2468,95500,"1,05","14,41%","1,83%","1,42%",,603,"1182,29",103,"1746,71",28,"85,57",734,"3014,57","0,92","0,42%","-3,17%","1,20%","-1,53%","-0,55%","0,88%"
313,02/01/2021,TOSCANA,10021,107674,3720,121415,"0,66","9,80%","1,47%","1,42%",,185,"-32,00",293,"1476,14",20,"65,00",498,"1509,14","0,57","0,30%","-2,92%","-0,72%","-6,94%","3,76%","4,03%"
313,02/01/2021,UMBRIA,3793,24817,628,29238,"1,05","17,67%","1,59%","1,42%",,-11,"113,14",58,"460,71",3,"10,57",50,"584,43","0,82","1,96%","-3,49%","0,71%","0,41%","8,95%","8,03%"
313,02/01/2021,VA.AOSTA,413,6501,383,7297,"0,94","3,48%","1,71%","1,42%",,5,"-12,29",0,"53,86",2,"4,43",7,"46,00","0,84","0,44%","-6,29%","5,00%","-1,43%","-8,32%","-6,17%"
313,02/01/2021,VENETO,94121,161049,6675,261845,"0,82","26,89%","1,83%","1,42%",,1539,"2817,14",1580,"8216,57",46,"289,86",3165,"11323,57","0,86","0,18%","-6,39%","0,00%","-4,29%","4,64%","4,85%"
314,03/01/2021,ABRUZZO,11423,23299,1231,35953,"0,68","9,97%","1,96%","0,71%",,172,"141,14",33,"545,29",2,"22,71",207,"709,14","0,53","0,14%","-4,23%","2,12%","-1,06%","-0,63%","1,35%"
314,03/01/2021,BASILICATA,6191,4649,262,11102,"1,26","11,13%","1,83%","1,42%",,49,"133,29",31,"151,14",1,"7,00",81,"291,43","1,04","0,97%","-1,38%","0,00%","-2,60%","-9,08%","-0,93%"
314,03/01/2021,CALABRIA,8657,15445,488,24590,"1,20","9,70%","1,83%","1,42%",,-159,"-74,43",303,"833,71",6,"15,29",150,"774,57","1,09","0,88%","-4,57%","0,00%","-0,19%","-6,76%","-3,27%"
314,03/01/2021,CAMPANIA,77825,111682,2911,192418,"0,72","9,66%","1,83%","1,42%",,-190,"-292,29",791,"3033,43",18,"81,29",619,"2822,43","0,62","0,15%","-4,62%","-0,16%","-2,83%","-2,56%","0,41%"
314,03/01/2021,EMILIA ROMAGNA,56628,113473,7887,177988,"0,91","12,64%","1,83%","1,42%",,-1878,"-576,86",3655,"6370,29",41,"158,43",1818,"5951,86","0,82","0,13%","-5,83%","0,66%","-3,40%","-25,90%","-2,70%"
314,03/01/2021,FRIULI VENEZIA GIULIA,11649,37945,1707,51301,"0,88","9,05%","1,83%","1,42%",,-198,"-148,57",378,"1601,57",20,"59,14",200,"1512,14","0,78","0,47%","-6,51%","-1,14%","-4,33%","-4,47%","-0,96%"
314,03/01/2021,LAZIO,77153,86927,3840,167920,"1,00","14,14%","1,47%","1,42%",,705,"1388,29",952,"3259,86",24,"108,71",1681,"4756,86","0,92","0,50%","-5,99%","-0,64%","-4,41%","0,97%","2,39%"
314,03/01/2021,LIGURIA,5787,52606,2912,61305,"0,89","10,33%","1,34%","1,42%",,85,"104,00",131,"805,00",5,"25,29",221,"934,29","0,70","1,23%","-5,72%","2,31%","-1,06%","-5,72%","-0,23%"
314,03/01/2021,LOMBARDIA,56955,402798,25317,485070,"0,77","12,94%","1,22%","1,42%",,945,"1943,71",728,"4322,57",36,"198,57",1709,"6464,86","0,65","-0,25%","-7,43%","-0,16%","-6,14%","1,01%","2,46%"
314,03/01/2021,MARCHE,12066,29301,1607,42974,"1,86","14,45%","1,22%","1,42%",,279,"1036,29",80,"386,29",13,"36,86",372,"1459,43","1,22","0,00%","-4,80%","0,86%","-1,78%","0,82%","2,01%"
314,03/01/2021,MOLISE,1738,4740,195,6673,"0,41","7,41%","1,47%","1,42%",,-1,"-220,57",18,"357,86",1,"5,00",18,"142,29","0,41","0,45%","-3,81%","2,56%","-1,47%","-1,49%","-0,30%"
314,03/01/2021,BOLZANO,10850,18345,751,29946,"4,98","13,64%","1,59%","1,42%",,12,"130,43",79,"341,00",5,"13,86",96,"485,29","2,79","1,86%","0,32%","0,00%","-2,43%","1,74%","2,03%"
314,03/01/2021,TRENTO,1981,19337,961,22279,"1,07","6,04%","1,34%","1,42%",,-1,"121,29",128,"381,57",3,"20,14",130,"523,00","0,79","2,23%","-8,00%","3,33%","-6,19%","-13,99%","-4,63%"
314,03/01/2021,PIEMONTE,21463,170618,7979,200060,"0,46","19,68%","1,22%","0,71%",,-2734,"-5550,00",3467,"8037,43",8,"66,29",741,"2553,71","0,42","0,15%","-9,35%","0,96%","-5,14%","0,61%","4,51%"
314,03/01/2021,PUGLIA,54078,37059,2516,93653,"1,02","12,51%","1,22%","0,71%",,266,"715,86",659,"2326,00",25,"54,14",950,"3096,00","1,03","-0,75%","-6,20%","-0,53%","-3,29%","-4,51%","-1,94%"
314,03/01/2021,SARDEGNA,16754,14343,764,31861,"1,29","12,33%","1,10%","0,71%",,82,"256,14",103,"504,71",9,"17,00",194,"777,86","1,45","-0,37%","-5,30%","0,96%","-3,30%","-0,31%","2,60%"
