GIORNO,DATA,REGIONE,POSITIVI,DIMESSI,DECEDUTI,CASI TOTALI,Rt,P.TamponiPos,P.PostiNorm.,P.Posti.ICU,,V-1,V-7,V-1,V-7,V-1,V-7,V-1,V-7,M-7,V-1,V-7,V-1,V-7,V-1,V-7
185,27/08/2020,UMBRIA,222,1417,80,1719,"1,15","1,36%","1,47%","0,71%",,10,47,10,14,0,0,20,61,,"0,12%","0,07%","0,00%","0,00%",,
185,27/08/2020,VA.AOSTA,13,1065,146,1224,"1,13","1,00%","0,00%","0,00%",,1,1,0,1,0,0,1,2,,"0,00%","-0,31%","0,00%","0,00%",,
185,27/08/2020,VENETO,2221,18131,2117,22469,"1,09","0,85%","0,97%","0,50%",,63,165,68,226,1,9,132,400,,"0,20%","0,20%","-0,10%","0,01%",,
186,28/08/2020,ABRUZZO,383,2870,472,3725,"1,20","1,42%","2,64%","0,53%",,2,33,18,20,0,0,20,53,,"0,14%","0,32%","0,00%","0,00%",,
186,28/08/2020,BASILICATA,83,407,28,518,"1,04","0,65%","0,24%","1,14%",,3,9,1,2,0,0,4,11,,"-0,24%","-0,10%","1,14%","0,97%",,
186,28/08/2020,CALABRIA,189,1146,97,1432,"1,08","0,65%","1,53%","0,00%",,10,17,0,5,0,0,10,23,,"0,00%","0,11%","0,00%","-0,38%",,
186,28/08/2020,CAMPANIA,1596,4383,445,6424,"1,16","3,33%","2,66%","0,81%",,173,419,10,17,0,3,183,439,,"0,29%","0,88%","0,16%","0,35%",,
186,28/08/2020,EMILIA ROMAGNA,2621,24467,4459,31547,"1,11","1,63%","1,53%","1,19%",,154,382,7,25,1,2,162,408,,"0,02%","0,13%","0,13%","0,21%",,
186,28/08/2020,FRIULI VENEZIA GIULIA,347,3033,348,3728,"1,18","0,85%","1,02%","0,00%",,12,39,7,22,0,0,19,61,,"0,00%","0,09%","0,00%","-0,65%",,
186,28/08/2020,LAZIO,2716,7122,878,10716,"1,22","1,18%","4,41%","0,64%",,161,428,4,42,1,3,166,473,,"0,23%","0,08%","0,00%","0,00%",,
186,28/08/2020,LIGURIA,469,8767,1571,10807,"1,09","2,26%","1,57%","0,00%",,11,47,35,59,0,0,46,106,,"0,11%","0,30%","0,00%","-0,13%",,
186,28/08/2020,LOMBARDIA,6454,76102,16860,99416,"1,07","1,60%","1,68%","1,36%",,229,503,84,239,3,3,316,745,,"-0,01%","0,13%","0,24%","0,15%",,
186,28/08/2020,MARCHE,291,5933,987,7211,"1,08","1,11%","0,68%","0,43%",,8,35,9,35,0,0,17,70,,"0,00%","-0,23%","0,43%","0,25%",,
186,28/08/2020,MOLISE,67,432,23,522,,"0,21%","1,36%","0,00%",,1,6,0,1,0,0,1,7,,"0,00%","0,39%","0,00%","0,00%",,
186,28/08/2020,BOLZANO,189,2434,292,2915,"1,12","0,62%","1,49%","1,00%",,4,17,4,9,0,0,8,26,,"0,00%","0,00%","0,00%","0,00%",,
186,28/08/2020,TRENTO,74,4591,405,5070,"1,00","1,15%","1,03%","1,11%",,13,23,3,7,0,0,16,30,,"0,34%","0,37%","0,00%","0,00%",,
186,28/08/2020,PIEMONTE,1346,27203,4145,32694,"1,13","2,16%","1,41%","0,96%",,65,180,25,44,1,1,91,226,,"0,07%","0,03%","0,00%","0,09%",,
186,28/08/2020,PUGLIA,684,4028,556,5268,"1,17","1,61%","2,88%","0,88%",,47,131,4,14,0,1,51,145,,"0,19%","0,53%","0,35%","0,18%",,
186,28/08/2020,SARDEGNA,622,1266,134,2022,"1,23","3,54%","1,44%","0,96%",,54,166,1,3,0,0,55,169,,"-0,06%","0,22%","0,00%","0,62%",,
186,28/08/2020,SICILIA,1058,2884,286,4228,"1,19","1,67%","1,71%","1,08%",,39,97,15,38,0,0,54,135,,"0,17%","0,32%","-0,12%","-0,05%",,
186,28/08/2020,TOSCANA,1349,9105,1141,11595,"1,19","1,35%","0,93%","0,72%",,76,238,5,29,1,1,82,269,,"0,08%","0,14%","-0,18%","-0,26%",,
186,28/08/2020,UMBRIA,229,1432,80,1741,"1,18","1,09%","1,47%","0,00%",,7,39,15,24,0,0,22,63,,"0,00%","0,03%","-0,71%","-0,61%",,
186,28/08/2020,VA.AOSTA,15,1065,146,1226,"1,11","2,22%","0,44%","0,00%",,2,3,0,1,0,0,2,3,,"0,44%","0,13%","0,00%","0,00%",,
186,28/08/2020,VENETO,2253,18232,2119,22604,"1,09","0,91%","0,83%","0,60%",,32,142,101,248,2,9,135,399,,"-0,13%","0,05%","0,10%","0,11%",,
187,29/08/2020,ABRUZZO,395,2872,472,3739,"1,27","0,96%","2,51%","0,53%",,12,33,2,18,0,0,14,51,,"-0,14%","0,14%","0,00%","0,00%",,
187,29/08/2020,BASILICATA,87,408,28,523,"1,07","0,72%","0,24%","1,14%",,4,10,1,3,0,0,5,13,,"0,00%","-0,14%","0,00%","0,81%",,
187,29/08/2020,CALABRIA,198,1148,97,1443,"1,10","0,72%","1,86%","0,00%",,9,21,2,5,0,0,11,26,,"0,33%","0,34%","0,00%","-0,28%",,
187,29/08/2020,CAMPANIA,1771,4396,445,6612,"1,16","4,31%","1,58%","0,32%",,175,455,13,24,0,2,188,480,,"-1,08%","-0,25%","-0,48%","-0,16%",,
187,29/08/2020,EMILIA ROMAGNA,2769,24468,4459,31696,"1,13","1,48%","1,60%","1,32%",,148,409,1,17,0,1,149,427,,"0,07%","0,14%","0,13%","0,30%",,
187,29/08/2020,FRIULI VENEZIA GIULIA,348,3052,348,3748,"1,21","0,39%","1,17%","0,00%",,1,29,19,33,0,0,20,62,,"0,16%","0,18%","0,00%","-0,49%",,
187,29/08/2020,LAZIO,2882,7127,878,10887,"1,29","1,31%","4,56%","0,85%",,166,450,5,32,0,2,171,483,,"0,16%","0,17%","0,21%","0,18%",,
187,29/08/2020,LIGURIA,493,8790,1571,10854,"1,09","2,43%","1,62%","0,46%",,24,54,23,65,0,0,47,119,,"0,06%","0,26%","0,46%","0,33%",,
187,29/08/2020,LOMBARDIA,6645,76200,16860,99705,"1,08","1,55%","1,81%","1,44%",,191,541,98,258,0,2,289,802,,"0,13%","0,21%","0,08%","0,18%",,
187,29/08/2020,MARCHE,296,5940,987,7223,"1,08","0,67%","0,85%","0,43%",,5,32,7,33,0,0,12,65,,"0,17%","-0,05%","0,00%","0,25%",,
187,29/08/2020,MOLISE,69,432,23,524,,"1,27%","1,36%","0,00%",,2,7,0,0,0,0,2,7,,"0,00%","0,26%","0,00%","0,00%",,
187,29/08/2020,BOLZANO,190,2442,292,2924,"1,17","0,63%","1,49%","2,00%",,1,12,8,14,0,0,9,25,,"0,00%","0,00%","1,00%","0,86%",,
187,29/08/2020,TRENTO,84,4595,405,5084,"1,02","1,03%","0,51%","1,11%",,10,27,4,9,0,0,14,36,,"-0,51%","-0,15%","0,00%","0,00%",,
187,29/08/2020,PIEMONTE,1383,27256,4145,32784,"1,13","2,40%","1,39%","0,80%",,37,166,53,79,0,1,90,247,,"-0,02%","0,01%","-0,16%","-0,09%",,
187,29/08/2020,PUGLIA,748,4029,556,5333,"1,17","2,36%","3,11%","0,88%",,64,150,1,11,0,1,65,161,,"0,22%","0,55%","0,00%","0,15%",,
187,29/08/2020,SARDEGNA,691,1267,134,2092,"1,27","3,90%","1,50%","0,96%",,69,173,1,3,0,0,70,176,,"0,06%","0,20%","0,00%","0,48%",,
187,29/08/2020,SICILIA,1084,2887,286,4257,"1,22","1,01%","1,73%","1,20%",,26,93,3,29,0,0,29,122,,"0,02%","0,26%","0,12%","0,03%",,
187,29/08/2020,TOSCANA,1421,9125,1141,11687,"1,19","1,37%","0,87%","0,90%",,72,240,20,38,0,1,92,279,,"-0,06%","0,05%","0,18%","-0,05%",,
187,29/08/2020,UMBRIA,238,1435,80,1753,"1,21","0,57%","1,34%","0,71%",,9,34,3,22,0,0,12,56,,"-0,12%","-0,07%","0,71%","0,10%",,
187,29/08/2020,VA.AOSTA,19,1065,146,1230,"1,08","8,00%","0,44%","0,00%",,4,6,0,0,0,0,4,6,,"0,00%","0,13%","0,00%","0,00%",,
187,29/08/2020,VENETO,2345,18290,2120,22755,"1,09","0,87%","0,90%","0,60%",,92,183,58,224,1,8,151,415,,"0,07%","0,09%","0,00%","0,09%",,
188,30/08/2020,ABRUZZO,429,2872,472,3773,"1,22","1,56%","2,51%","0,53%",,34,53,0,14,0,0,34,67,,"0,00%","0,08%","0,00%","0,00%",,
188,30/08/2020,BASILICATA,88,408,28,524,"1,10","100,00%","0,24%","1,14%",,1,9,0,2,0,0,1,11,,"0,00%","-0,14%","0,00%","0,65%",,
188,30/08/2020,CALABRIA,232,1148,97,1477,"1,08","2,47%","1,86%","0,00%",,34,45,0,4,0,0,34,49,,"0,00%","0,25%","0,00%","-0,19%",,
188,30/08/2020,CAMPANIA,2025,4412,445,6882,"1,17","4,01%","2,42%","0,65%",,254,551,16,32,0,1,270,584,,"0,84%","0,43%","0,32%","0,12%",,
188,30/08/2020,EMILIA ROMAGNA,2868,24478,4459,31805,"1,19","1,18%","1,62%","1,45%",,99,389,10,20,0,1,109,409,,"0,02%","0,10%","0,13%","0,38%",,
188,30/08/2020,FRIULI VENEZIA GIULIA,360,3056,348,3764,"1,22","1,11%","1,17%","0,57%",,12,31,4,29,0,0,16,60,,"0,00%","0,12%","0,57%","0,16%",,
188,30/08/2020,LAZIO,3035,7130,878,11043,"1,37","1,22%","4,83%","0,74%",,153,459,3,23,0,1,156,483,,"0,26%","0,38%","-0,11%","0,06%",,
188,30/08/2020,LIGURIA,509,8827,1571,10907,"1,08","3,02%","1,79%","0,46%",,16,54,37,80,0,0,53,135,,"0,17%","0,32%","0,00%","0,33%",,
188,30/08/2020,LOMBARDIA,6829,76248,16863,99940,"1,10","1,83%","1,90%","1,60%",,184,576,48,225,3,4,235,805,,"0,09%","0,23%","0,16%","0,27%",,
188,30/08/2020,MARCHE,302,5949,987,7238,"1,08","1,06%","1,02%","0,43%",,6,30,9,31,0,0,15,61,,"0,17%","0,12%","0,00%","0,25%",,
188,30/08/2020,MOLISE,70,432,23,525,"1,53","0,33%","1,36%","0,00%",,1,6,0,0,0,0,1,6,,"0,00%","0,13%","0,00%","0,00%",,
188,30/08/2020,BOLZANO,190,2450,292,2932,"1,21","0,82%","1,49%","2,00%",,0,7,8,17,0,0,8,24,,"0,00%","0,00%","0,00%","0,71%",,
188,30/08/2020,TRENTO,87,4600,405,5092,"1,04","0,76%","0,51%","1,11%",,3,24,5,11,0,0,8,35,,"0,00%","-0,15%","0,00%","0,00%",,
188,30/08/2020,PIEMONTE,1405,27293,4146,32844,"1,14","1,97%","1,46%","0,80%",,22,139,37,94,1,2,60,235,,"0,07%","0,06%","0,00%","-0,09%",,
188,30/08/2020,PUGLIA,817,4029,556,5402,"1,18","2,55%","3,24%","0,88%",,69,169,0,7,0,0,69,176,,"0,14%","0,50%","0,00%","0,13%",,
188,30/08/2020,SARDEGNA,712,1268,134,2114,"1,93","1,94%","1,75%","1,44%",,21,141,1,3,0,0,22,144,,"0,25%","0,36%","0,48%","0,76%",,
188,30/08/2020,SICILIA,1114,2891,286,4291,"1,23","1,44%","1,68%","1,20%",,30,93,4,22,0,0,34,115,,"-0,05%","0,14%","0,00%","0,03%",,
188,30/08/2020,TOSCANA,1503,9141,1141,11785,"1,20","1,52%","0,95%","0,90%",,82,247,16,42,0,1,98,290,,"0,08%","0,09%","0,00%","0,00%",,
188,30/08/2020,UMBRIA,262,1442,80,1784,"1,19","1,87%","1,22%","0,71%",,24,44,7,22,0,0,31,66,,"-0,12%","-0,17%","0,00%","0,10%",,
188,30/08/2020,VA.AOSTA,23,1063,146,1232,"1,10","1,90%","0,88%","0,00%",,4,8,-2,-1,0,0,2,6,,"0,44%","0,50%","0,00%","0,00%",,
188,30/08/2020,VENETO,2345,18399,2120,22864,"1,09","1,52%","0,87%","0,70%",,0,132,109,256,0,5,109,394,,"-0,03%","0,04%","0,10%","0,14%",,
189,31/08/2020,ABRUZZO,427,2878,472,3777,"1,22","1,53%","2,37%","0,53%",,-2,38,6,15,0,0,4,53,,"-0,14%","-0,07%","0,00%","0,00%",,
189,31/08/2020,BASILICATA,88,408,28,524,"1,13","0,00%","0,24%","1,14%",,0,6,0,1,0,0,0,7,,"0,00%","-0,10%","0,00%","0,49%",,
189,31/08/2020,CALABRIA,245,1149,97,1491,"1,09","1,51%","2,30%","0,00%",,13,47,1,3,0,0,14,50,,"0,44%","0,56%","0,00%","-0,09%",,
189,31/08/2020,CAMPANIA,2210,4411,445,7066,"1,19","3,18%","2,09%","0,16%",,185,569,-1,23,0,1,184,593,,"-0,33%","0,03%","-0,48%","-0,35%",,
189,31/08/2020,EMILIA ROMAGNA,2977,24482,4463,31922,"1,24","1,91%","1,73%","1,19%",,109,378,4,17,4,4,117,399,,"0,11%","0,16%","-0,26%","0,09%",,
189,31/08/2020,FRIULI VENEZIA GIULIA,365,3056,348,3769,"1,20","0,70%","1,02%","1,14%",,5,26,0,21,0,0,5,47,,"-0,16%","-0,06%","0,57%","0,73%",,
189,31/08/2020,LAZIO,3174,7139,878,11191,"1,42","1,13%","5,11%","0,74%",,139,451,9,21,0,1,148,474,,"0,28%","0,60%","0,00%","0,05%",,
189,31/08/2020,LIGURIA,541,8839,1571,10951,"1,07","3,24%","2,13%","0,46%",,32,66,12,72,0,0,44,139,,"0,34%","0,53%","0,00%","0,26%",,
189,31/08/2020,LOMBARDIA,6952,76258,16865,100075,"1,11","1,37%","1,91%","1,76%",,123,543,10,156,2,5,135,704,,"0,01%","0,18%","0,16%","0,35%",,
189,31/08/2020,MARCHE,298,5955,987,7240,"1,08","0,28%","1,11%","0,43%",,-4,18,6,27,0,0,2,45,,"0,09%","0,21%","0,00%","0,18%",,
189,31/08/2020,MOLISE,70,432,23,525,"1,35","0,00%","1,36%","0,00%",,0,4,0,0,0,0,0,4,,"0,00%","0,06%","0,00%","0,00%",,
189,31/08/2020,BOLZANO,190,2453,292,2935,"1,29","0,33%","1,49%","2,00%",,0,4,3,16,0,0,3,20,,"0,00%","0,00%","0,00%","0,57%",,
189,31/08/2020,TRENTO,91,4600,405,5096,"1,07","3,57%","0,86%","1,11%",,4,21,0,8,0,0,4,29,,"0,34%","0,15%","0,00%","0,00%",,
189,31/08/2020,PIEMONTE,1432,27303,4146,32881,"1,15","1,78%","1,68%","1,11%",,27,118,10,81,0,1,37,201,,"0,22%","0,25%","0,32%","0,18%",,
189,31/08/2020,PUGLIA,844,4040,556,5440,"1,22","1,93%","3,22%","1,23%",,27,148,11,14,0,0,38,162,,"-0,03%","0,33%","0,35%","0,40%",,
189,31/08/2020,SARDEGNA,789,1270,134,2193,,"7,29%","1,75%","1,92%",,77,166,2,4,0,0,79,170,,"0,00%","0,27%","0,48%","0,96%",,
189,31/08/2020,SICILIA,1125,2906,286,4317,"1,32","1,98%","1,73%","1,20%",,11,78,15,27,0,0,26,105,,"0,05%","0,14%","0,00%","0,02%",,
189,31/08/2020,TOSCANA,1574,9143,1141,11858,"1,21","1,64%","1,03%","1,44%",,71,238,2,33,0,1,73,272,,"0,08%","0,13%","0,54%","0,46%",,
189,31/08/2020,UMBRIA,268,1445,80,1793,"1,21","1,78%","1,22%","1,42%",,6,36,3,19,0,0,9,55,,"0,00%","-0,14%","0,71%","0,71%",,
189,31/08/2020,VA.AOSTA,31,1064,146,1241,"1,07","8,18%","0,88%","0,00%",,8,13,1,0,0,0,9,13,,"0,00%","0,44%","0,00%","0,00%",,
189,31/08/2020,VENETO,2387,18422,2120,22929,"1,09","0,98%","0,85%","0,80%",,42,126,23,208,0,3,65,336,,"-0,02%","0,00%","0,10%","0,19%",,
190,01/09/2020,ABRUZZO,406,2902,472,3780,"1,24","0,59%","1,96%","0,53%",,-21,8,24,31,0,0,3,39,,"-0,41%","-0,44%","0,00%","0,00%",,
190,01/09/2020,BASILICATA,88,408,28,524,"1,23","0,22%","0,24%","1,14%",,0,4,0,1,0,0,0,5,,"0,00%","-0,07%","0,00%","0,32%",,
190,01/09/2020,CALABRIA,266,1150,97,1513,"1,10","1,41%","2,41%","0,00%",,21,54,1,2,0,0,22,57,,"0,11%","0,55%","0,00%","0,00%",,
190,01/09/2020,CAMPANIA,2292,4430,446,7168,"1,26","1,75%","3,15%","0,97%",,82,490,19,33,1,1,102,525,,"1,06%","0,87%","0,81%","0,39%",,
190,01/09/2020,EMILIA ROMAGNA,3061,24497,4463,32021,"1,28","0,92%","1,73%","1,19%",,84,338,15,25,0,3,99,365,,"0,00%","0,13%","0,00%","0,02%",,
190,01/09/2020,FRIULI VENEZIA GIULIA,377,3061,348,3786,"1,17","0,60%","0,94%","1,14%",,12,27,5,18,0,0,17,45,,"-0,08%","-0,12%","0,00%","0,73%",,
190,01/09/2020,LAZIO,3285,7153,878,11316,"1,49","1,24%","5,23%","0,85%",,111,419,14,25,0,0,125,444,,"0,12%","0,60%","0,11%","0,12%",,
190,01/09/2020,LIGURIA,560,8839,1571,10970,"1,08","1,10%","2,18%","2,31%",,19,64,0,52,0,0,19,117,,"0,06%","0,46%","1,85%","1,79%",,
190,01/09/2020,LOMBARDIA,7082,76368,16867,100317,"1,12","1,49%","2,08%","1,68%",,130,488,110,199,2,6,242,693,,"0,17%","0,27%","-0,08%","0,21%",,
190,01/09/2020,MARCHE,309,5960,987,7256,"1,08","0,91%","1,19%","0,43%",,11,20,5,22,0,0,16,42,,"0,09%","0,29%","0,00%","0,12%",,
190,01/09/2020,MOLISE,73,432,23,528,"1,23","2,05%","1,36%","0,00%",,3,4,0,0,0,0,3,4,,"0,00%","0,00%","0,00%","0,00%",,
190,01/09/2020,BOLZANO,201,2455,292,2948,"1,19","2,10%","1,49%","2,00%",,11,12,2,13,0,0,13,25,,"0,00%","0,00%","0,00%","0,43%",,
190,01/09/2020,TRENTO,92,4602,405,5099,"1,10","0,43%","0,68%","1,11%",,1,15,2,7,0,0,3,23,,"-0,17%","-0,02%","0,00%","0,00%",,
190,01/09/2020,PIEMONTE,1464,27313,4146,32923,"1,18","1,05%","1,58%","1,11%",,32,104,10,69,0,1,42,174,,"-0,10%","0,11%","0,00%","0,16%",,
190,01/09/2020,PUGLIA,860,4062,557,5479,"1,27","1,07%","3,41%","1,23%",,16,119,22,29,1,1,39,149,,"0,19%","0,39%","0,00%","0,33%",,
190,01/09/2020,SARDEGNA,837,1272,134,2243,,"2,86%","1,94%","2,88%",,48,161,2,4,0,0,50,165,,"0,19%","0,35%","0,96%","1,51%",,
190,01/09/2020,SICILIA,1152,2911,287,4350,"1,27","0,78%","1,76%","1,20%",,27,76,5,24,1,1,33,101,,"0,02%","0,10%","0,00%","0,02%",,
190,01/09/2020,TOSCANA,1581,9175,1142,11898,"1,24","0,81%","1,05%","1,62%",,7,168,32,50,1,1,40,219,,"0,02%","0,12%","0,18%","0,54%",,
190,01/09/2020,UMBRIA,278,1445,80,1803,"1,28","0,44%","1,10%","1,42%",,10,34,0,13,0,0,10,47,,"-0,12%","-0,21%","0,00%","0,61%",,
190,01/09/2020,VA.AOSTA,30,1065,146,1241,"1,11","0,00%","1,32%","0,00%",,-1,10,1,0,0,0,0,10,,"0,44%","0,76%","0,00%","0,00%",,
190,01/09/2020,VENETO,2460,18444,2122,23026,"1,09","1,47%","1,15%","0,90%",,73,150,22,161,2,3,97,314,,"0,30%","0,25%","0,10%","0,23%",,
191,02/09/2020,ABRUZZO,430,2902,472,3804,"1,21","1,55%","2,03%","0,53%",,24,23,0,24,0,0,24,46,,"0,07%","-0,33%","0,00%","0,00%",,
191,02/09/2020,BASILICATA,90,408,28,526,"1,40","0,34%","0,24%","1,14%",,2,4,0,0,0,0,2,4,,"0,00%","-0,03%","0,00%","0,16%",,
191,02/09/2020,CALABRIA,290,1158,97,1545,"1,11","1,81%","2,30%","0,00%",,24,62,8,9,0,0,32,70,,"-0,11%","0,33%","0,00%","0,00%",,
191,02/09/2020,CAMPANIA,2402,4437,446,7285,"1,33","2,28%","3,59%","0,65%",,110,442,7,31,0,1,117,474,,"0,44%","1,03%","-0,32%","0,05%",,
191,02/09/2020,EMILIA ROMAGNA,3103,24562,4463,32128,"1,35","0,91%","1,70%","1,32%",,42,265,65,74,0,2,107,342,,"-0,03%","0,07%","0,13%","0,08%",,
191,02/09/2020,FRIULI VENEZIA GIULIA,387,3070,349,3806,"1,18","0,61%","0,86%","1,71%",,10,27,9,19,1,1,20,47,,"-0,08%","-0,17%","0,57%","1,06%",,
191,02/09/2020,LAZIO,3407,7161,878,11446,"1,64","1,23%","5,34%","0,95%",,122,399,8,25,0,0,130,425,,"0,11%","0,53%","0,11%","0,18%",,
191,02/09/2020,LIGURIA,607,8839,1571,11017,"1,09","1,76%","2,13%","2,78%",,47,87,0,34,0,0,47,122,,"-0,06%","0,29%","0,46%","1,85%",,
191,02/09/2020,LOMBARDIA,7278,76407,16869,100554,"1,15","1,39%","2,15%","1,76%",,196,497,39,178,2,6,237,682,,"0,08%","0,26%","0,08%","0,23%",,
191,02/09/2020,MARCHE,320,5966,987,7273,"1,09","1,35%","1,19%","0,43%",,11,20,6,19,0,0,17,39,,"0,00%","0,23%","0,00%","0,06%",,
191,02/09/2020,MOLISE,73,432,23,528,,"0,00%","1,36%","0,00%",,0,3,0,0,0,0,0,3,,"0,00%","0,00%","0,00%","0,00%",,
191,02/09/2020,BOLZANO,206,2460,292,2958,"1,13","0,95%","1,49%","2,00%",,5,13,5,14,0,0,10,27,,"0,00%","0,00%","0,00%","0,29%",,
191,02/09/2020,TRENTO,123,4604,405,5132,"1,10","4,11%","0,68%","1,11%",,31,36,2,7,0,0,33,42,,"0,00%","-0,02%","0,00%","0,00%",,
191,02/09/2020,PIEMONTE,1521,27321,4147,32989,"1,19","1,25%","1,55%","1,11%",,57,116,8,54,1,1,66,172,,"-0,03%","0,06%","0,00%","0,14%",,
191,02/09/2020,PUGLIA,922,4067,557,5546,"1,28","1,56%","3,88%","1,05%",,62,135,5,27,0,1,67,162,,"0,47%","0,68%","-0,18%","0,10%",,
191,02/09/2020,SARDEGNA,909,1272,135,2316,"1,65","3,83%","2,00%","2,40%",,72,176,0,3,1,1,73,181,,"0,06%","0,30%","-0,48%","0,76%",,
191,02/09/2020,SICILIA,1227,2919,287,4433,"1,19","1,48%","1,88%","1,44%",,75,116,8,24,0,1,83,140,,"0,12%","0,16%","0,24%","0,22%",,
191,02/09/2020,TOSCANA,1636,9189,1142,11967,"1,40","0,90%","1,15%","1,44%",,55,159,14,49,0,1,69,209,,"0,10%","0,17%","-0,18%","0,31%",,
191,02/09/2020,UMBRIA,298,1452,80,1830,"1,21","1,07%","0,98%","1,42%",,20,42,7,14,0,0,27,55,,"-0,12%","-0,28%","0,00%","0,51%",,
191,02/09/2020,VA.AOSTA,32,1065,146,1243,"1,14","1,32%","1,32%","0,00%",,2,9,0,0,0,0,2,9,,"0,00%","0,57%","0,00%","0,00%",,
191,02/09/2020,VENETO,2556,18510,2123,23189,"1,09","0,92%","1,17%","0,90%",,96,189,66,163,1,3,163,355,,"0,02%","0,20%","0,00%","0,19%",,
192,03/09/2020,ABRUZZO,454,2902,472,3828,"1,17","1,55%","2,24%","0,53%",,24,36,0,17,0,0,24,53,,"0,20%","-0,09%","0,00%","0,00%",,
192,03/09/2020,BASILICATA,105,408,28,541,"1,19","2,07%","0,48%","1,14%",,15,15,0,0,0,0,15,15,,"0,24%","0,21%","0,00%","0,00%",,
192,03/09/2020,CALABRIA,294,1167,97,1558,"1,13","0,80%","2,19%","0,66%",,4,49,9,15,0,0,13,64,,"-0,11%","0,13%","0,66%","0,56%",,
192,03/09/2020,CAMPANIA,2580,4452,446,7478,"1,33","3,13%","4,07%","0,65%",,178,455,15,35,0,1,193,490,,"0,48%","1,28%","0,00%","0,05%",,
192,03/09/2020,EMILIA ROMAGNA,3185,24598,4463,32246,"1,50","1,15%","1,76%","1,45%",,82,244,36,91,0,2,118,337,,"0,07%","0,10%","0,13%","0,15%",,
192,03/09/2020,FRIULI VENEZIA GIULIA,402,3080,349,3831,"1,15","0,82%","0,94%","1,71%",,15,33,10,22,0,1,25,55,,"0,08%","-0,08%","0,00%","0,82%",,
192,03/09/2020,LAZIO,3544,7177,879,11600,"1,60","1,36%","5,47%","0,95%",,137,395,16,33,1,1,154,429,,"0,12%","0,47%","0,00%","0,14%",,
192,03/09/2020,LIGURIA,627,8840,1572,11039,"1,10","0,84%","2,18%","3,24%",,20,83,1,20,1,1,22,104,,"0,06%","0,24%","0,46%","1,85%",,
192,03/09/2020,LOMBARDIA,7445,76467,16870,100782,"1,18","1,62%","2,20%","2,16%",,167,490,60,174,1,5,228,669,,"0,05%","0,24%","0,40%","0,48%",,
192,03/09/2020,MARCHE,335,5971,988,7294,"1,14","1,19%","1,11%","0,43%",,15,28,5,18,1,1,21,46,,"-0,09%","0,09%","0,00%","0,00%",,
192,03/09/2020,MOLISE,75,432,23,530,,"0,58%","1,36%","0,00%",,2,4,0,0,0,0,2,4,,"0,00%","0,00%","0,00%","0,00%",,
192,03/09/2020,BOLZANO,206,2464,292,2962,"1,13","0,39%","1,49%","2,00%",,0,10,4,13,0,0,4,23,,"0,00%","0,00%","0,00%","0,14%",,
192,03/09/2020,TRENTO,210,4608,405,5223,"1,07","3,93%","0,51%","1,11%",,87,101,4,8,0,0,91,109,,"-0,17%","-0,17%","0,00%","0,00%",,
192,03/09/2020,PIEMONTE,1586,27330,4148,33064,"1,20","1,79%","1,58%","1,11%",,65,138,9,42,1,2,75,181,,"0,03%","0,06%","0,00%","0,11%",,
192,03/09/2020,PUGLIA,986,4078,560,5624,"1,25","2,01%","4,10%","1,05%",,64,149,11,30,3,3,78,182,,"0,22%","0,70%","0,00%","0,03%",,
192,03/09/2020,SARDEGNA,946,1274,135,2355,,"2,21%","2,18%","2,88%",,37,159,2,4,0,1,39,164,,"0,19%","0,39%","0,48%","0,96%",,
192,03/09/2020,SICILIA,1252,2947,288,4487,"1,18","1,56%","2,00%","1,44%",,25,107,28,41,1,1,54,149,,"0,12%","0,22%","0,00%","0,19%",,
192,03/09/2020,TOSCANA,1731,9206,1143,12080,"1,35","1,42%","1,25%","1,26%",,95,189,17,51,1,1,113,241,,"0,10%","0,22%","-0,18%","0,08%",,
192,03/09/2020,UMBRIA,302,1457,80,1839,"1,24","0,81%","1,22%","1,42%",,4,34,5,13,0,0,9,47,,"0,24%","0,00%","0,00%","0,41%",,
192,03/09/2020,VA.AOSTA,36,1065,146,1247,"1,16","3,03%","1,32%","0,00%",,4,9,0,0,0,0,4,10,,"0,00%","0,38%","0,00%","0,00%",,
192,03/09/2020,VENETO,2614,18567,2123,23304,"1,09","0,86%","1,18%","1,20%",,58,191,57,158,0,2,115,351,,"0,02%","0,19%","0,30%","0,39%",,
193,04/09/2020,ABRUZZO,471,2910,472,3853,"1,15","1,66%","2,17%","0,53%",,17,41,8,19,0,0,25,60,,"-0,07%","-0,09%","0,00%","0,00%",,
193,04/09/2020,BASILICATA,108,412,28,548,"1,16","1,09%","0,72%","1,14%",,3,15,4,3,0,0,7,18,,"0,24%","0,38%","0,00%","0,00%",,
193,04/09/2020,CALABRIA,313,1167,97,1577,"1,15","1,13%","2,08%","0,66%",,19,50,0,12,0,0,19,62,,"-0,11%","-0,06%","0,00%","0,47%",,
193,04/09/2020,CAMPANIA,2731,4471,447,7649,"1,40","2,75%","4,31%","0,81%",,151,444,19,41,1,1,171,486,,"0,24%","1,28%","0,16%","0,21%",,
193,04/09/2020,EMILIA ROMAGNA,3189,24719,4463,32371,"1,53","1,26%","1,86%","1,72%",,4,167,121,176,0,1,125,344,,"0,10%","0,15%","0,26%","0,34%",,
